Date,CampaignID,CampaignName,Platform,TargetAudience,Impressions,Clicks,Leads,Applications,Enrollments,Cost (₹),Revenue (₹),Region,CTR,CPC,Conversion_Rate,CPA,ROAS
2024-04-21,AD001,UG Admission,Google Ads,17–21 Age,180309,13125,2445,1328,595,107078.07,4718406.56,South India,7.279170756867377,8.158329142857143,18.628571428571426,179.96314285714286,44.065106515274316
2024-04-22,AD001,UG Admission,Google Ads,17–21 Age,165998,7203,1295,834,489,155076.27,3804206.8,South India,4.339208906131399,21.529400249895875,17.978620019436345,317.12938650306745,24.53119874497884
2024-04-23,AD001,UG Admission,Google Ads,17–21 Age,204547,9363,1756,1126,509,150706.37,2219931.49,Pan India,4.577432081624272,16.095948947986756,18.754672647655664,296.08324165029467,14.730176899622759
2024-04-24,AD001,UG Admission,Google Ads,17–21 Age,124784,7174,1288,783,351,103744.92,1765941.04,Pan India,5.749134504423644,14.461237803178143,17.953721773069418,295.56957264957265,17.021951918224044
2024-04-25,AD001,UG Admission,Google Ads,17–21 Age,132967,10361,1745,990,467,65512.99,1832026.4,Pan India,7.792158956733626,6.323037351606987,16.842003667599652,140.28477516059957,27.96432280071479
2024-04-26,AD001,UG Admission,Google Ads,17–21 Age,260506,13356,3163,1998,854,256268.15,4686283.68,West India,5.126945252700513,19.18749251272836,23.682240191674154,300.07980093676815,18.286641082787696
2024-04-27,AD001,UG Admission,Google Ads,17–21 Age,229208,9355,2081,1043,469,178259.19,2674523.87,Pan India,4.081445673798472,19.05496419027258,22.244788882950296,380.0835607675906,15.003567950690229
2024-04-28,AD001,UG Admission,Google Ads,17–21 Age,171241,7348,1294,719,302,85665.34,1939708.81,West India,4.2910284336111095,11.658320631464344,17.610234077299946,283.66006622516556,22.64286594788511
2024-04-29,AD001,UG Admission,Google Ads,17–21 Age,161956,10797,1786,1036,542,150183.86,2235498.12,East India,6.666625503223098,13.909776789849031,16.5416319347967,277.09199261992615,14.885075666586278
2024-04-30,AD001,UG Admission,Google Ads,17–21 Age,61492,4436,909,457,244,50083.82,751942.31,West India,7.213946529629871,11.290311091073038,20.491433724075744,205.26155737704917,15.013677271422189
2024-05-01,AD001,UG Admission,Google Ads,17–21 Age,203882,9925,2110,963,504,181726.55,3279195.9,South India,4.868011889230045,18.309979848866497,21.259445843828715,360.56855158730156,18.04467151332593
2024-05-02,AD001,UG Admission,Google Ads,17–21 Age,52572,2746,633,286,115,31495.18,721471.98,West India,5.223312790078369,11.469475600873999,23.0517115804807,273.87113043478263,22.90737757333027
2024-05-03,AD001,UG Admission,Google Ads,17–21 Age,182398,9821,2358,1144,659,117138.56,4142036.47,Pan India,5.384379214684372,11.927355666429081,24.00977497199878,177.75198786039454,35.36014502824689
2024-05-04,AD001,UG Admission,Google Ads,17–21 Age,291292,19445,3115,1736,1028,264152.72,6279650.61,South India,6.675432212350493,13.584608896888659,16.019542298791464,256.9578988326848,23.77280313448978
2024-05-05,AD001,UG Admission,Google Ads,17–21 Age,209896,11020,2016,1282,676,134786.32,5166291.92,West India,5.250219156153523,12.231063520871144,18.294010889292196,199.38804733727812,38.32949753357759
2024-05-06,AD001,UG Admission,Google Ads,17–21 Age,212729,11086,2540,1442,785,148219.13,2403528.22,Pan India,5.211325207188489,13.3699377593361,22.911780624210717,188.81417834394904,16.216045931452978
2024-05-07,AD001,UG Admission,Google Ads,17–21 Age,53575,1779,383,198,83,31495.13,562987.04,South India,3.3205786280914604,17.703839235525578,21.52894884766723,379.45939759036145,17.87536803308956
2024-05-08,AD001,UG Admission,Google Ads,17–21 Age,77717,5458,1240,600,252,39733.88,1374432.65,North India,7.022916479020035,7.279934041773543,22.718944668376693,157.67412698412699,34.59094983928073
2024-05-09,AD001,UG Admission,Google Ads,17–21 Age,254812,8231,1789,905,508,214463.0,3712872.07,Pan India,3.2302246362023763,26.05552180779978,21.734904628842184,422.1712598425197,17.31241319015401
2024-05-10,AD001,UG Admission,Google Ads,17–21 Age,159338,8621,1987,1010,560,121166.88,2837406.55,Pan India,5.410510989217889,14.054852105324208,23.04837025867069,216.36942857142859,23.417344327096643
2024-05-11,AD001,UG Admission,Google Ads,17–21 Age,107691,5395,912,434,235,50972.7,1299358.1,North India,5.009703689259084,9.448137164040778,16.904541241890637,216.90510638297872,25.49125512284027
2024-05-12,AD001,UG Admission,Google Ads,17–21 Age,150217,9087,1717,921,420,84200.07,2218829.95,North India,6.04924875346998,9.265992076592935,18.89512490370859,200.47635714285715,26.35187773596863
2024-05-13,AD001,UG Admission,Google Ads,17–21 Age,227093,11820,2504,1225,522,192460.38,2362547.82,North India,5.20491604761045,16.282604060913705,21.184433164128595,368.6980459770115,12.275502209857425
2024-05-14,AD001,UG Admission,Google Ads,17–21 Age,212823,12602,1904,1005,425,107267.35,1912334.83,West India,5.921352485398665,8.511930645929217,15.108712902713856,252.39376470588238,17.827743763596285
2024-05-15,AD001,UG Admission,Google Ads,17–21 Age,129087,4033,640,346,198,101205.53,1581964.16,West India,3.124249537133871,25.09435407884949,15.869080089263576,511.1390404040404,15.631202761351084
2024-05-16,AD001,UG Admission,Google Ads,17–21 Age,95904,4183,667,322,147,66125.77,751735.0,North India,4.361653319986654,15.808216590963424,15.945493664833851,449.83517006802725,11.368260815715264
2024-05-17,AD001,UG Admission,Google Ads,17–21 Age,135876,8214,1729,909,441,85485.01,2700293.92,Pan India,6.045217698489799,10.407232773313854,21.04942780618456,193.84356009070294,31.587923075636304
2024-05-18,AD001,UG Admission,Google Ads,17–21 Age,280625,14687,2934,1372,655,191298.55,3980786.43,Pan India,5.233674832962138,13.025025532784094,19.976850275754067,292.058854961832,20.809287001914026
2024-05-19,AD001,UG Admission,Google Ads,17–21 Age,99328,5165,1149,717,314,59406.59,1218839.81,Pan India,5.199943621134021,11.501759922555662,22.245885769603095,189.19296178343947,20.516912517617996
2024-05-20,AD001,UG Admission,Google Ads,17–21 Age,144094,11075,2057,1117,577,118500.5,3178344.45,North India,7.68595500159618,10.69981941309255,18.57336343115124,205.3734835355286,26.821358981607673
2024-05-21,AD001,UG Admission,Google Ads,17–21 Age,257103,13993,3038,1674,939,151753.51,5715057.08,South India,5.44256581992431,10.844958908025442,21.710855427713856,161.61183173588924,37.66013109021333
2024-05-22,AD001,UG Admission,Google Ads,17–21 Age,209828,14119,2701,1585,667,164161.53,3749676.3,North India,6.7288445774634456,11.626994121396699,19.130250017706636,246.11923538230883,22.841382509044596
2024-05-23,AD001,UG Admission,Google Ads,17–21 Age,218859,11905,1854,941,482,120754.52,1563740.44,East India,5.439575251646037,10.14317681646367,15.573288534229315,250.52804979253114,12.949746643024211
2024-05-24,AD001,UG Admission,Google Ads,17–21 Age,210510,12742,2399,1408,810,182684.18,6159533.63,West India,6.052919101230345,14.337166849788101,18.827499607596923,225.53602469135802,33.71684198379958
2024-05-25,AD001,UG Admission,Google Ads,17–21 Age,112134,3488,542,286,159,76411.33,520844.26,North India,3.110564146467619,21.906918004587155,15.538990825688073,480.5744025157233,6.8163223961682124
2024-05-26,AD001,UG Admission,Google Ads,17–21 Age,167323,6870,1386,656,339,154889.76,2689431.95,West India,4.105831236590307,22.545816593886464,20.17467248908297,456.9019469026549,17.3635232567989
2024-05-27,AD001,UG Admission,Google Ads,17–21 Age,71573,3385,572,368,169,37172.3,1300602.63,South India,4.729437078227823,10.981477104874447,16.89807976366322,219.9544378698225,34.988489547324214
2024-05-28,AD001,UG Admission,Google Ads,17–21 Age,157823,9513,2121,1051,506,109850.41,3668863.75,South India,6.0276385571177835,11.547399348260276,22.29580573951435,217.0956719367589,33.39872604936112
2024-05-29,AD001,UG Admission,Google Ads,17–21 Age,170857,13220,2821,1398,619,96132.33,4551261.95,North India,7.737464663431994,7.271734493192133,21.338880484114977,155.30263327948305,47.343718289154126
2024-05-30,AD001,UG Admission,Google Ads,17–21 Age,286098,8605,1496,757,307,284695.91,2297719.94,North India,3.0077106446042965,33.08494015107495,17.385241138872747,927.3482410423452,8.070786615796484
2024-05-31,AD001,UG Admission,Google Ads,17–21 Age,179655,7512,1329,827,420,177940.53,2774452.44,South India,4.181347582867162,23.687503993610225,17.691693290734825,423.66792857142855,15.592020772333319
2024-06-01,AD001,UG Admission,Google Ads,17–21 Age,200920,10462,2244,1338,750,142412.11,4242470.36,West India,5.207047581126817,13.612321735805772,21.449053718218313,189.8828133333333,29.790095519264483
2024-06-02,AD001,UG Admission,Google Ads,17–21 Age,277733,19722,3356,1999,1087,267369.15,6633449.5,East India,7.101064691628291,13.556898387587466,17.01652976371565,245.96977920883168,24.810078126066525
2024-06-03,AD001,UG Admission,Google Ads,17–21 Age,163525,6314,1573,794,445,161244.1,2892185.32,East India,3.8611833053049995,25.53755147291733,24.912891986062718,362.34629213483146,17.93668928041398
2024-06-04,AD001,UG Admission,Google Ads,17–21 Age,57200,2876,542,295,144,40656.16,1131479.57,North India,5.027972027972028,14.136356050069542,18.845618915159946,282.33444444444444,27.830458410238446
2024-06-05,AD001,UG Admission,Google Ads,17–21 Age,138496,6165,1152,534,238,78355.93,1666242.27,West India,4.451392097966728,12.70980210867802,18.686131386861312,329.22659663865545,21.26504362847841
2024-06-06,AD001,UG Admission,Google Ads,17–21 Age,173098,12987,2605,1205,678,171934.55,4701884.7,East India,7.502686339530208,13.238973588973588,20.058520058520056,253.59078171091443,27.346945102075182
2024-06-07,AD001,UG Admission,Google Ads,17–21 Age,132867,6166,1353,871,423,110775.88,1886619.18,North India,4.64073095652043,17.965598443074928,21.942912747324034,261.8815130023641,17.030956377868538
2024-06-08,AD001,UG Admission,Google Ads,17–21 Age,78405,5902,1106,584,309,59265.23,1624992.95,Pan India,7.5275811491614055,10.041550321924772,18.739410369366315,191.79686084142395,27.418993396296614
2024-06-09,AD001,UG Admission,Google Ads,17–21 Age,123612,8089,1527,775,424,113946.27,3146851.09,Pan India,6.543863055366793,14.08657065150204,18.87748794659414,268.7412028301887,27.616973245372577
2024-06-10,AD001,UG Admission,Google Ads,17–21 Age,195933,8997,1665,915,447,189378.11,2736847.83,North India,4.591875794276615,21.049028565077247,18.50616872290764,423.6646756152125,14.45176440930792
2024-06-11,AD001,UG Admission,Google Ads,17–21 Age,107645,6490,1396,669,394,64452.16,2150210.51,South India,6.029077058850852,9.930995377503853,21.51001540832049,163.58416243654824,33.36134134216758
2024-06-12,AD001,UG Admission,Google Ads,17–21 Age,126990,3967,640,342,195,78557.41,817559.85,South India,3.1238680211040237,19.802724981094027,16.13309805898664,402.85851282051283,10.407164009098569
2024-06-13,AD001,UG Admission,Google Ads,17–21 Age,173173,6384,1547,788,399,127532.25,2683477.69,East India,3.686486923481143,19.976856203007518,24.232456140350877,319.6296992481203,21.041561565800023
2024-06-14,AD001,UG Admission,Google Ads,17–21 Age,267033,20262,3713,2404,1299,216742.23,7943328.02,Pan India,7.587826223725158,10.696981048267693,18.32494324351002,166.85314087759815,36.648732552027354
2024-06-15,AD001,UG Admission,Google Ads,17–21 Age,132726,7918,1387,700,353,57062.19,1916053.2,East India,5.965673643445896,7.206641828744633,17.517049760040415,161.64926345609067,33.57833269280411
2024-06-16,AD001,UG Admission,Google Ads,17–21 Age,251270,9386,1500,689,349,244867.93,2427243.89,North India,3.735424045847097,26.088635201363733,15.981248668229279,701.6273065902578,9.912461341916028
2024-06-17,AD001,UG Admission,Google Ads,17–21 Age,207125,16396,3081,1427,767,130264.98,5214044.04,West India,7.915992757996379,7.944924371797999,18.791168577701878,169.83700130378097,40.02644486645605
2024-06-18,AD001,UG Admission,Google Ads,17–21 Age,224667,15878,3948,2098,1224,195773.85,4343632.79,East India,7.06734856476474,12.329880967376244,24.86459251794936,159.94595588235293,22.186991725401526
2024-06-19,AD001,UG Admission,Google Ads,17–21 Age,295874,20384,3505,2023,974,195140.62,5500364.7,East India,6.889419144635893,9.573225078492936,17.194858712715856,200.34971252566734,28.186672257165117
2024-06-20,AD001,UG Admission,Google Ads,17–21 Age,205409,7026,1119,706,423,175824.96,1322998.03,Pan India,3.4204927729554204,25.024901793339026,15.9265584970111,415.6618439716312,7.524517736275897
2024-06-21,AD001,UG Admission,Google Ads,17–21 Age,189047,7231,1473,846,469,149311.23,2655170.75,North India,3.8249747417308924,20.648766422348224,20.370626469368,318.36083155650323,17.782793363901696
2024-06-22,AD001,UG Admission,Google Ads,17–21 Age,174907,8495,2121,1059,425,134700.51,2590998.61,North India,4.856866792066642,15.856446144791054,24.967628016480283,316.9423764705883,19.235254640090076
2024-06-23,AD001,UG Admission,Google Ads,17–21 Age,176167,10868,1936,1164,627,121892.02,4751275.42,East India,6.1691463213882285,11.21568089804932,17.813765182186234,194.4051355661882,38.979380438522554
2024-06-24,AD001,UG Admission,Google Ads,17–21 Age,170905,8986,2123,1289,772,77320.5,3546992.04,Pan India,5.257891811240163,8.604551524593813,23.62563988426441,100.15608808290155,45.87388907210895
2024-06-25,AD001,UG Admission,Google Ads,17–21 Age,92195,6158,1102,514,217,53344.57,1158159.81,West India,6.679321004392863,8.662645339395908,17.895420591101008,245.82751152073732,21.710922217575284
2024-06-26,AD001,UG Admission,Google Ads,17–21 Age,144589,11439,2189,1146,674,93882.94,3774177.24,Pan India,7.911390216406504,8.20726811784247,19.13628813707492,139.29219584569734,40.20088463356601
2024-06-27,AD001,UG Admission,Google Ads,17–21 Age,218634,13467,2852,1603,838,196856.04,2571768.14,North India,6.159609209912457,14.617660948986412,21.177693621445016,234.91174224343678,13.064207427925503
2024-06-28,AD001,UG Admission,Google Ads,17–21 Age,224017,17218,3927,2217,1085,145416.06,7154154.91,North India,7.686023828548725,8.445583691485654,22.80752700662098,134.02401843317972,49.197832137660725
2024-06-29,AD001,UG Admission,Google Ads,17–21 Age,99562,5277,1146,694,296,73478.7,920163.38,North India,5.300214941443523,13.924332006822057,21.716884593519044,248.23885135135134,12.522858733211121
2024-06-30,AD001,UG Admission,Google Ads,17–21 Age,247894,9939,2312,1356,632,174102.28,4208262.52,West India,4.009374974787611,17.517082201428714,23.261897575208774,275.4782911392405,24.17120855625785
2024-07-01,AD001,UG Admission,Google Ads,17–21 Age,189966,6959,1711,797,357,128422.24,2524973.42,South India,3.6632871145362853,18.454122718781434,24.586865929012788,359.72616246498603,19.661496482229246
2024-07-02,AD001,UG Admission,Google Ads,17–21 Age,290368,17043,2956,1912,1082,182544.6,3348574.79,South India,5.869448424068768,10.71082555888048,17.344364255119405,168.71035120147874,18.343872072907114
2024-07-03,AD001,UG Admission,Google Ads,17–21 Age,98624,5398,1025,555,234,58644.23,1605697.96,East India,5.473312783906554,10.864066320859578,18.988514264542424,250.61636752136752,27.380323008759767
2024-07-04,AD001,UG Admission,Google Ads,17–21 Age,185544,8967,1881,974,497,143891.23,2013575.82,North India,4.832815935842711,16.04675253708041,20.976915356306456,289.51957746478877,13.993735545939805
2024-07-05,AD001,UG Admission,Google Ads,17–21 Age,64345,2893,673,399,231,58397.08,1512057.86,East India,4.4960758411687,20.185648116142413,23.26304873833391,252.80121212121213,25.892696347146124
2024-07-06,AD001,UG Admission,Google Ads,17–21 Age,260059,15459,2859,1616,748,238169.83,3760809.01,Pan India,5.944420304623182,15.406548289022576,18.494081117795456,318.4088636363636,15.790450914794707
2024-07-07,AD001,UG Admission,Google Ads,17–21 Age,272679,12573,2386,1298,669,125239.22,4864239.68,East India,4.610916132155392,9.960965561123041,18.97717330788197,187.20361733931242,38.839587790470105
2024-07-08,AD001,UG Admission,Google Ads,17–21 Age,248350,16741,2897,1713,861,217164.85,3498930.88,Pan India,6.7408898731628755,12.972035720685742,17.30482050056747,252.2239837398374,16.111865617294878
2024-07-09,AD001,UG Admission,Google Ads,17–21 Age,177393,7806,1826,1016,471,138014.22,3729596.77,Pan India,4.400399113832,17.68053036126057,23.39226236228542,293.023821656051,27.023278978064724
2024-07-10,AD001,UG Admission,Google Ads,17–21 Age,151029,9303,1887,1057,498,70776.38,1931400.27,Pan India,6.159744155096041,7.607909276577448,20.283779425991614,142.12124497991968,27.28876879546538
2024-07-11,AD001,UG Admission,Google Ads,17–21 Age,53745,4296,787,354,145,28330.69,567612.72,North India,7.993301702483952,6.594667132216014,18.319366852886407,195.38406896551723,20.0352592894843
2024-07-12,AD001,UG Admission,Google Ads,17–21 Age,81985,2676,589,334,155,39730.86,1134386.5,East India,3.264011709459047,14.847107623318387,22.010463378176382,256.32812903225806,28.551773105339276
2024-07-13,AD001,UG Admission,Google Ads,17–21 Age,101535,3234,704,418,167,49643.44,538637.71,South India,3.185108583247156,15.350476190476192,21.768707482993197,297.26610778443114,10.850128637338587
2024-07-14,AD001,UG Admission,Google Ads,17–21 Age,56203,3399,526,282,124,50748.12,703721.34,East India,6.047719872604665,14.930308914386584,15.475139746984407,409.25903225806456,13.86694403654756
2024-07-15,AD001,UG Admission,Google Ads,17–21 Age,172571,12649,2920,1512,709,144033.44,4185547.5,West India,7.329736746034965,11.386942841331331,23.084828840224525,203.1501269393512,29.059553809170982
2024-07-16,AD001,UG Admission,Google Ads,17–21 Age,206620,15320,3284,2077,936,107031.96,4032427.25,West India,7.414577485238602,6.986420365535248,21.43603133159269,114.35038461538463,37.67498278084415
2024-07-17,AD001,UG Admission,Google Ads,17–21 Age,238579,11277,1997,942,481,200472.94,1996665.29,West India,4.726736217353581,17.77715172474949,17.708610446040613,416.78365904365904,9.959774571071787
2024-07-18,AD001,UG Admission,Google Ads,17–21 Age,299596,13778,2469,1401,803,133225.18,4364604.85,Pan India,4.598859797861119,9.669413557845841,17.919872260124837,165.90931506849313,32.76111054982249
2024-07-19,AD001,UG Admission,Google Ads,17–21 Age,289584,9928,1754,852,495,233553.6,1607665.33,North India,3.4283662080777946,23.52473811442385,17.66720386784851,471.82545454545453,6.883496250967658
2024-07-20,AD001,UG Admission,Google Ads,17–21 Age,272890,10309,2371,1461,865,248690.64,6675094.56,West India,3.777712631463227,24.123643418372296,22.999320981666504,287.5036300578035,26.8409561373118
2024-07-21,AD001,UG Admission,Google Ads,17–21 Age,285905,8585,1949,993,582,254211.76,3218555.65,West India,3.0027456672670993,29.61115433896331,22.702387885847408,436.78996563573884,12.6609235151041
2024-07-22,AD001,UG Admission,Google Ads,17–21 Age,92579,6825,1236,768,372,46340.62,2501009.92,West India,7.372082221670142,6.789834432234433,18.10989010989011,124.57155913978495,53.97014368819407
2024-07-23,AD001,UG Admission,Google Ads,17–21 Age,262199,20171,3719,2289,1259,108832.62,8859616.13,North India,7.693011796383662,5.395499479450696,18.437360567150858,86.44370135027799,81.40588851026467
2024-07-24,AD001,UG Admission,Google Ads,17–21 Age,198212,6874,1415,799,462,108824.3,3333666.45,Pan India,3.4680039553609268,15.831291824265348,20.58481233633983,235.5504329004329,30.63347478458396
2024-07-25,AD001,UG Admission,Google Ads,17–21 Age,118809,7312,1760,995,443,100651.52,2996388.37,West India,6.1544159112525145,13.765251641137857,24.070021881838073,227.20433408577878,29.76992667373528
2024-07-26,AD001,UG Admission,Google Ads,17–21 Age,182889,5572,878,401,226,93158.25,1525793.32,North India,3.0466567152753856,16.718996769562096,15.75735821966978,412.20464601769913,16.378509901162808
2024-07-27,AD001,UG Admission,Google Ads,17–21 Age,85016,3976,731,365,182,39557.93,1358545.74,South India,4.676766726263291,9.949177565392354,18.385311871227366,217.35126373626375,34.34319591545867
2024-07-28,AD001,UG Admission,Google Ads,17–21 Age,136206,8419,2017,1200,719,66697.45,3914237.0,West India,6.1810786602646,7.922253236726451,23.957714692956408,92.76418636995827,58.686456528697875
2024-07-29,AD001,UG Admission,Google Ads,17–21 Age,165347,11046,2068,1143,503,143383.04,1991695.9,South India,6.680496168663478,12.980539561832337,18.721709216005795,285.05574552683896,13.890735612803297
2024-07-30,AD001,UG Admission,Google Ads,17–21 Age,293930,12917,3074,1552,860,135737.98,4957159.97,West India,4.394583744428945,10.508475652241234,23.798095533018504,157.8348604651163,36.52006586513222
2024-07-31,AD001,UG Admission,Google Ads,17–21 Age,143598,9751,1930,965,442,121893.19,1449676.75,Pan India,6.790484547138539,12.50058352989437,19.792841759819506,275.77644796380093,11.893008542971105
2024-08-01,AD001,UG Admission,Google Ads,17–21 Age,54410,4309,693,357,191,48121.46,1063428.31,North India,7.919500091894872,11.16766303086563,16.082617776746343,251.9448167539267,22.098837192387762
2024-08-01,AD005,Semester Exchange Program,Instagram,22–27 Age,100600,4426,1006,578,315,88124.93,2363533.5,South India,4.399602385685885,19.91073881608676,22.72932670582919,279.7616825396825,26.82025960190834
2024-08-02,AD001,UG Admission,Google Ads,17–21 Age,132675,10342,1904,862,374,113475.65,1926663.81,North India,7.7949877520256265,10.97231193192806,18.410365499903307,303.4108288770053,16.97865409891902
2024-08-02,AD005,Semester Exchange Program,Instagram,17–21 Age,120721,9109,1747,1023,521,75049.88,2509324.06,North India,7.545497469371526,8.239091008892304,19.178834120100998,144.0496737044146,33.43541735176658
2024-08-03,AD001,UG Admission,Google Ads,17–21 Age,200741,11692,2445,1190,664,136500.62,3345576.76,South India,5.824420521966116,11.674702360588435,20.911734519329457,205.57322289156625,24.509608527785442
2024-08-03,AD005,Semester Exchange Program,Instagram,17–21 Age,208142,16098,3655,2210,1252,141729.43,7709099.55,Pan India,7.73414303696515,8.804163871288358,22.704683811653624,113.20242012779552,54.39307524202983
2024-08-04,AD001,UG Admission,Google Ads,17–21 Age,62326,2288,416,208,97,53808.35,514275.89,West India,3.6710201200141195,23.51763548951049,18.181818181818183,554.7252577319588,9.557548038547921
2024-08-04,AD005,Semester Exchange Program,Instagram,22–27 Age,60178,3164,594,300,141,36780.38,638055.97,East India,5.257735385024428,11.624646017699114,18.77370417193426,260.8537588652482,17.347726423707424
2024-08-05,AD001,UG Admission,Google Ads,17–21 Age,105561,6091,1210,657,361,58132.88,1085319.27,South India,5.7701234357385776,9.544061730421934,19.865375143654575,161.03290858725762,18.669628444350256
2024-08-05,AD005,Semester Exchange Program,Instagram,17–21 Age,108128,4562,1033,586,260,58193.29,1634560.79,South India,4.2190736904409585,12.756091626479614,22.643577378342833,223.82034615384615,28.088475320780113
2024-08-06,AD001,UG Admission,Google Ads,17–21 Age,96715,4883,1120,538,232,43537.41,1813996.79,East India,5.048854882903376,8.916119189023142,22.93671922998157,187.66125000000002,41.66524352275434
2024-08-06,AD005,Semester Exchange Program,Instagram,25–35 Age,99786,4538,843,475,270,86472.87,1992669.9,North India,4.547732146794139,19.055282062582634,18.57646540326135,320.2698888888889,23.043873760637297
2024-08-07,AD001,UG Admission,Google Ads,17–21 Age,297887,19916,3329,2125,936,270727.95,2895011.75,West India,6.68575667954627,13.5934901586664,16.715203856196023,289.2392628205128,10.693435051681956
2024-08-07,AD005,Semester Exchange Program,Instagram,17–21 Age,54376,2198,530,240,98,48889.03,404235.06,Pan India,4.042224510813594,22.242506824385806,24.11282984531392,498.8676530612245,8.268420543422522
2024-08-08,AD001,UG Admission,Google Ads,17–21 Age,88036,3843,807,511,208,69666.14,1270694.45,Pan India,4.3652596665000685,18.12806141035649,20.9992193598751,334.9333653846154,18.23977114276749
2024-08-08,AD005,Semester Exchange Program,Instagram,17–21 Age,276523,11747,1913,1099,451,112550.84,3062511.38,West India,4.2481095605067205,9.581241167957776,16.28500893845237,249.55840354767184,27.210026864304165
2024-08-09,AD001,UG Admission,Google Ads,17–21 Age,61270,3608,771,487,203,48486.67,1016705.47,South India,5.888689407540395,13.43865576496674,21.369179600886916,238.8505911330049,20.968762548552004
2024-08-09,AD005,Semester Exchange Program,Instagram,25–35 Age,175935,8558,1832,1035,601,163462.72,2873827.39,East India,4.864296473129281,19.100574900677728,21.40687076419724,271.98455906821965,17.580934600868016
2024-08-10,AD001,UG Admission,Google Ads,17–21 Age,270202,19267,3864,1957,1169,132916.08,5811867.04,Pan India,7.130591187333921,6.8986391238905895,20.05501634919811,113.70066723695466,43.72583843881042
2024-08-10,AD005,Semester Exchange Program,Instagram,17–21 Age,70308,4870,930,492,251,51723.19,1262103.52,South India,6.9266655288160655,10.620778234086243,19.096509240246405,206.0684860557769,24.401115244438714
2024-08-11,AD001,UG Admission,Google Ads,17–21 Age,206790,15329,3569,2038,1076,151435.23,8479988.83,South India,7.4128342763189705,9.879002544197274,23.282666840628874,140.73906133828999,55.997463932269916
2024-08-11,AD005,Semester Exchange Program,Instagram,25–35 Age,239465,10006,1533,767,445,119177.15,3554173.67,North India,4.1784811976698055,11.910568658804717,15.320807515490706,267.8138202247191,29.822610038921052
2024-08-12,AD001,UG Admission,Google Ads,17–21 Age,143259,4765,1041,609,246,103534.0,1950084.07,Pan India,3.326143558170865,21.728016789087093,21.846799580272823,420.869918699187,18.835204570479263
2024-08-12,AD005,Semester Exchange Program,Instagram,25–35 Age,60504,2239,539,322,184,54506.92,1051156.08,Pan India,3.7005817797170435,24.344314426083073,24.073246985261278,296.2332608695652,19.284818881712635
2024-08-13,AD001,UG Admission,Google Ads,17–21 Age,203962,9650,2394,1402,591,143265.17,2808713.52,North India,4.731273472509585,14.846131606217618,24.808290155440417,242.4114551607445,19.60499903779823
2024-08-13,AD005,Semester Exchange Program,Instagram,17–21 Age,140195,9654,1913,1044,524,78718.46,3267340.14,West India,6.886122900246086,8.153973482494303,19.81562046819971,150.2260687022901,41.50665726946386
2024-08-14,AD001,UG Admission,Google Ads,17–21 Age,93684,5805,1305,670,372,41067.66,1553036.39,West India,6.196362239016268,7.074532299741603,22.48062015503876,110.39693548387098,37.81652984367748
2024-08-14,AD005,Semester Exchange Program,Instagram,25–35 Age,184290,10858,2176,991,427,163226.63,1995132.12,South India,5.891800965869011,15.032844906981028,20.04052311659606,382.2637704918033,12.223079775646903
2024-08-15,AD001,UG Admission,Google Ads,17–21 Age,246897,8565,2017,1112,614,246807.4,4424382.49,North India,3.4690579472411573,28.81580852305896,23.54932866316404,401.96644951140064,17.926457999233413
2024-08-15,AD005,Semester Exchange Program,Instagram,17–21 Age,75772,2986,585,343,194,50358.62,1510026.78,North India,3.940769677453413,16.86490957803081,19.591426657736104,259.58051546391755,29.98546783053229
2024-08-16,AD001,UG Admission,Google Ads,17–21 Age,259857,18951,3776,2370,1066,110740.59,3876986.66,North India,7.2928572253200805,5.843522241570366,19.925069917154765,103.88423076923077,35.009626190360734
2024-08-16,AD005,Semester Exchange Program,Instagram,25–35 Age,147185,8624,2052,1243,630,102580.43,3446317.81,West India,5.859292726840371,11.894762291280147,23.794063079777366,162.82607936507935,33.59625037641196
2024-08-17,AD001,UG Admission,Google Ads,17–21 Age,160425,11372,2306,1230,588,133747.28,2831000.7,North India,7.088670718404239,11.761104467112204,20.27787548364404,227.46136054421768,21.1667908311855
2024-08-17,AD005,Semester Exchange Program,Instagram,22–27 Age,196487,8699,1691,1051,613,171743.84,3311850.86,South India,4.42726490811097,19.742940567881366,19.439015978848143,280.169396411093,19.283666069187692
2024-08-18,AD001,UG Admission,Google Ads,17–21 Age,136692,7477,1371,764,442,120425.27,2071543.89,West India,5.469961665642466,16.106094690383845,18.33623110873345,272.4553619909502,17.20190363700243
2024-08-18,AD005,Semester Exchange Program,Instagram,25–35 Age,254671,15131,3100,1454,638,167140.01,4151995.55,West India,5.941391049628737,11.046197211023726,20.48774040050228,261.97493730407524,24.841422170550306
2024-08-19,AD001,UG Admission,Google Ads,17–21 Age,167681,13225,2990,1842,894,92404.26,6148023.7,North India,7.88699971970587,6.987089603024574,22.608695652173914,103.36046979865772,66.53398555434566
2024-08-19,AD005,Semester Exchange Program,Instagram,17–21 Age,150411,8934,1854,1043,438,83953.46,3329055.06,East India,5.939725153080559,9.39707409894784,20.752182672934854,191.67456621004567,39.65357782752491
2024-08-20,AD001,UG Admission,Google Ads,17–21 Age,50916,2686,642,387,160,34435.4,774444.94,North India,5.275355487469557,12.820327624720775,23.901712583767683,215.22125,22.48979073860039
